id,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,review_scores_rating
6751110,40.73272789,-73.98508414,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,100
2008898,40.73272753,-73.98265089,Apartment,Entire home/apt,2,0.5,1,1,Real Bed,195,96
7451911,40.73212671,-73.98303675,Apartment,Entire home/apt,3,1,2,2,Real Bed,208,
5032037,40.73841413,-73.98455907,Apartment,Entire home/apt,5,1.5,1,2,Real Bed,250,
3972453,40.73704718,-73.99024875,Apartment,Entire home/apt,8,2,3,4,Real Bed,750,100
4660009,40.73506452,-73.98872493,Apartment,Entire home/apt,8,2,3,4,Real Bed,600,93
7734240,40.73789523,-73.98795884,Apartment,Entire home/apt,8,2,3,4,Real Bed,900,
1309339,40.73227577,-73.98390614,Apartment,Private room,1,1,1,1,Real Bed,99,91
4880070,40.7361113,-73.98744587,Apartment,Entire home/apt,2,1,0,1,Real Bed,200,92
4880110,40.73610687,-73.9876199,Apartment,Entire home/apt,4,1,1,1,Real Bed,300,94
3112966,40.73618144,-73.98990127,Apartment,Entire home/apt,2,1,1,1,Real Bed,220,95
7985618,40.73646239,-73.98928459,Apartment,Entire home/apt,4,1,1,1,Real Bed,300,
925240,40.73767454,-73.98680819,Loft,Entire home/apt,2,1,1,2,Real Bed,300,96
7554629,40.73891047,-73.98660063,Apartment,Entire home/apt,2,1,0,1,Real Bed,155,
4967004,40.73721091,-73.9888743,Apartment,Entire home/apt,3,1,0,1,Real Bed,185,100
672531,40.73631113,-73.98813507,Apartment,Entire home/apt,4,1,1,2,Real Bed,248,92
723867,40.73658834,-73.98773095,Apartment,Entire home/apt,2,1,1,1,Real Bed,196,99
747159,40.73158224,-73.98302625,Apartment,Private room,2,0,1,1,Real Bed,110,95
1021333,40.73547642,-73.98198067,Apartment,Private room,2,2,1,1,Real Bed,135,87
2071584,40.73464113,-73.98954951,Apartment,Entire home/apt,3,1,1,1,Real Bed,425,
3009719,40.73685102,-73.98685654,Apartment,Entire home/apt,4,2,2,3,Real Bed,500,91
6292516,40.7378658,-73.98090187,Apartment,Entire home/apt,3,1,1,1,Real Bed,300,
5592647,40.73718547,-73.97946537,Apartment,Private room,1,1,1,1,Real Bed,80,100
14478,40.73542413,-73.97991299,Apartment,Private room,2,,1,1,Real Bed,79,96
14580,40.73722205,-73.98110893,Apartment,Entire home/apt,6,1,2,2,Real Bed,129,82
4218418,40.73380493,-73.98247065,Apartment,Entire home/apt,6,1,2,2,Real Bed,275,97
6316296,40.73560078,-73.98228343,Apartment,Private room,2,1,1,1,Real Bed,99,
2124126,40.73439058,-73.98654433,Apartment,Entire home/apt,4,1,2,2,Real Bed,273,81
4709498,40.73467915,-73.9901351,Apartment,Entire home/apt,3,1,1,1,Real Bed,199,93
1106284,40.73850736,-73.98407212,Apartment,Entire home/apt,2,1,1,1,Real Bed,280,90
4242242,40.73669268,-73.98223575,Apartment,Entire home/apt,3,1,1,1,Real Bed,210,96
7419517,40.73579149,-73.9817482,Apartment,Private room,1,1,1,1,Real Bed,200,
2159425,40.73256354,-73.98537068,Apartment,Private room,1,1,1,1,Real Bed,79,93
52017,40.73551675,-73.98091101,Apartment,Private room,2,1,1,1,Real Bed,59,85
64842,40.73707124,-73.98169011,Apartment,Entire home/apt,2,1,1,1,Real Bed,115,92
6335490,40.73438197,-73.98638707,Apartment,Entire home/apt,4,1,1,2,Real Bed,196,60
45943,40.73710537,-73.98810921,Apartment,Entire home/apt,3,1,1,2,Real Bed,149,94
2227377,40.73587972,-73.98251944,Apartment,Entire home/apt,4,1,2,2,Real Bed,650,
7437485,40.73430667,-73.98300767,Apartment,Private room,2,1,1,1,Real Bed,150,
6377161,40.73637481,-73.98618795,Apartment,Entire home/apt,3,1,1,1,Real Bed,350,
124084,40.73668436,-73.98087792,Apartment,Private room,2,1,1,1,Real Bed,110,98
4284848,40.73338239,-73.9845974,Apartment,Entire home/apt,4,2,2,2,Real Bed,250,100
543421,40.73707902,-73.98904999,Apartment,Entire home/apt,6,1,2,4,Real Bed,170,97
6395212,40.73715224,-73.98636394,Apartment,Entire home/apt,4,2,1,3,Real Bed,309,100
1177156,40.73566536,-73.98123686,Apartment,Entire home/apt,4,1,1,1,Real Bed,155,100
850712,40.73102266,-73.99970811,Apartment,Entire home/apt,2,1,1,1,Real Bed,120,90
2629046,40.73020681,-73.99895292,Apartment,Entire home/apt,4,1,1,2,Real Bed,239,89
2936192,40.73033939,-73.99992071,Apartment,Private room,2,1,1,1,Real Bed,120,85
7671266,40.72743499,-74.0009668,Apartment,Entire home/apt,4,1,1,1,Real Bed,250,100
5576528,40.72831529,-74.00259286,Apartment,Private room,1,1,1,1,Real Bed,95,100
6317876,40.7276149,-74.00078468,Apartment,Private room,2,1.5,1,1,Real Bed,168,
2515631,40.72774826,-74.00046284,Apartment,Private room,2,1,1,1,Real Bed,99,
6775098,40.72834786,-74.00259222,Apartment,Entire home/apt,3,1,1,1,Real Bed,150,
2053822,40.72650055,-73.99847797,Apartment,Entire home/apt,4,1,2,2,Real Bed,420,88
1021520,40.73457895,-73.99443356,Apartment,Private room,1,1,1,1,Pull-out Sofa,90,87
989324,40.72748731,-73.999722,Apartment,Private room,2,1,1,1,Real Bed,87,97
4782515,40.72882333,-73.9996764,Apartment,Entire home/apt,2,1,1,1,Real Bed,210,100
4056321,40.73225188,-73.99760025,Apartment,Entire home/apt,2,1,0,1,Real Bed,204,90
8087029,40.7312763,-73.99350685,Apartment,Shared room,1,1,1,1,Airbed,85,
5919412,40.73095896,-74.00111574,Apartment,Entire home/apt,2,1,0,1,Real Bed,225,100
5137814,40.72912313,-73.99458514,Loft,Entire home/apt,3,2,2,1,Real Bed,375,100
2320581,40.73252775,-73.99980736,Apartment,Private room,2,1,1,1,Real Bed,135,89
3748464,40.72808438,-73.99828438,Apartment,Private room,2,1,1,1,Real Bed,110,93
4464651,40.72824586,-74.00035292,Apartment,Private room,4,1,1,2,Real Bed,425,87
3626719,40.73334902,-73.99716488,Apartment,Private room,2,1,1,1,Real Bed,200,100
346248,40.7288615,-74.00013403,Apartment,Private room,2,1,1,1,Real Bed,100,89
3741457,40.73493445,-73.9972041,Apartment,Entire home/apt,5,1,2,2,Real Bed,401,90
1815246,40.72920715,-74.00108179,Apartment,Entire home/apt,2,1,1,1,Real Bed,260,91
3788637,40.72800255,-73.99966332,Apartment,Entire home/apt,2,1,0,1,Real Bed,210,95
4286662,40.73032476,-73.9997592,Apartment,Entire home/apt,2,1,1,2,Real Bed,200,100
8006746,40.72903593,-73.99395153,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,199,
5364989,40.72917941,-73.99988654,Apartment,Entire home/apt,4,1,1,1,Real Bed,199,94
7981898,40.72689883,-73.99914018,Apartment,Entire home/apt,4,1,2,2,Real Bed,245,
4867749,40.72904038,-74.00116161,Apartment,Entire home/apt,2,1,1,1,Real Bed,225,
6645461,40.73230914,-73.99710661,Apartment,Entire home/apt,2,1,0,1,Real Bed,195,100
2520723,40.73640292,-73.99456904,Apartment,Entire home/apt,4,1,1,2,Real Bed,190,90
1511730,40.73298457,-73.99247274,Apartment,Entire home/apt,3,1,0,1,Real Bed,189,97
995367,40.73506021,-73.99727997,Apartment,Entire home/apt,1,1,1,1,Real Bed,299,100
1551816,40.73316617,-73.99903119,Townhouse,Entire home/apt,2,1,1,1,Real Bed,375,93
7070404,40.73409921,-73.99875127,Apartment,Entire home/apt,1,1,0,1,Real Bed,150,80
5773646,40.73381169,-73.999023,Apartment,Entire home/apt,3,1,2,1,Real Bed,145,
4931197,40.72871842,-74.00115624,Apartment,Entire home/apt,2,1,1,1,Real Bed,155,96
7513632,40.72797252,-74.00169441,Apartment,Entire home/apt,4,1,1,1,Real Bed,300,
4815294,40.72747542,-73.99600949,Loft,Entire home/apt,4,1,0,1,Real Bed,220,100
148201,40.7283071,-74.00176573,Apartment,Entire home/apt,4,1,1,1,Real Bed,175,97
195966,40.73465658,-73.99587031,Apartment,Entire home/apt,2,1,1,1,Real Bed,390,100
810431,40.7342329,-73.99574352,Apartment,Entire home/apt,2,1,1,1,Real Bed,280,100
317131,40.73226906,-73.99820063,Apartment,Entire home/apt,4,1,1,2,Real Bed,200,
3370942,40.73210671,-73.99401528,Apartment,Entire home/apt,6,1,1,1,Real Bed,340,100
4359599,40.72901958,-74.00007788,Apartment,Entire home/apt,3,1,1,2,Real Bed,295,100
7111768,40.72947511,-73.99371686,Apartment,Entire home/apt,3,1,0,2,Real Bed,198,
7496455,40.73238175,-73.99805055,Apartment,Entire home/apt,3,1,0,2,Real Bed,170,
194691,40.72984243,-74.00097099,Apartment,Entire home/apt,5,1,2,2,Real Bed,295,94
2762577,40.73105825,-74.00115956,Apartment,Entire home/apt,3,1,1,1,Real Bed,290,98
7321343,40.7366058,-73.9962214,Apartment,Private room,2,1,1,1,Real Bed,99,100
2023235,40.73331789,-73.99304645,Apartment,Entire home/apt,2,1,1,1,Real Bed,199,
4786413,40.72799424,-74.00048397,Apartment,Private room,1,1,1,1,Real Bed,200,90
4855013,40.73218894,-73.99666902,Apartment,Private room,3,1,1,1,Real Bed,100,
6303915,40.73610928,-73.99719116,Apartment,Entire home/apt,5,2,2,3,Real Bed,399,100
6304882,40.73218337,-73.9965359,Apartment,Entire home/apt,3,1,1,1,Real Bed,250,
10767,40.72802186,-74.00084378,Apartment,Private room,2,1,1,1,Real Bed,101,90
4214393,40.73297291,-73.99677103,Apartment,Entire home/apt,2,1,0,1,Real Bed,200,94
5275949,40.73559622,-73.99546929,Apartment,Entire home/apt,5,1,0,2,Real Bed,149,91
4589825,40.72703193,-73.99984579,Apartment,Private room,2,1,1,1,Real Bed,120,96
395613,40.73353328,-73.99280092,Apartment,Entire home/apt,2,1,1,1,Real Bed,295,99
3933136,40.73104401,-74.00077834,Apartment,Entire home/apt,4,1,1,2,Real Bed,175,90
3803131,40.7289501,-74.00149542,Apartment,Private room,2,1,1,1,Real Bed,110,100
3933192,40.7278249,-73.99896635,Apartment,Entire home/apt,2,1,1,1,Real Bed,320,97
1967216,40.72910734,-74.00009107,Apartment,Entire home/apt,2,1,0,1,Real Bed,125,100
263360,40.73255636,-73.99757676,Apartment,Entire home/apt,2,1,0,1,Real Bed,275,88
1707918,40.73061912,-73.99253983,Apartment,Private room,2,1,1,1,Real Bed,100,100
6747685,40.72785293,-73.99507749,Apartment,Entire home/apt,4,2,2,2,Real Bed,499,100
6951342,40.72690641,-73.99797595,Loft,Entire home/apt,6,2,3,6,Real Bed,550,
4461153,40.73349528,-73.9911175,Apartment,Entire home/apt,4,1.5,1,1,Real Bed,125,100
4854870,40.72893738,-74.0013007,Apartment,Private room,3,1,1,1,Real Bed,119,86
2495596,40.73404813,-73.9972472,Apartment,Entire home/apt,2,1,1,2,Real Bed,219,80
4987009,40.73385375,-73.99410209,Apartment,Entire home/apt,4,1,0,1,Real Bed,180,90
7609957,40.73321819,-73.99780565,Apartment,Entire home/apt,4,1,1,1,Real Bed,199,100
794281,40.73544671,-73.99310382,Apartment,Entire home/apt,3,1,1,1,Real Bed,220,96
4464402,40.73253858,-73.99328791,Apartment,Entire home/apt,2,1,1,1,Real Bed,250,93
532288,40.73175825,-73.99894907,Apartment,Entire home/apt,2,1,1,1,Real Bed,325,93
1248527,40.73446796,-73.99204283,Apartment,Entire home/apt,2,1,1,1,Real Bed,450,85
1189388,40.73567674,-73.99620203,Apartment,Entire home/apt,3,1,1,2,Real Bed,198,88
271954,40.73387766,-73.99452012,Apartment,Entire home/apt,4,1,1,2,Real Bed,150,93
6431878,40.72940343,-73.99988394,Apartment,Entire home/apt,2,1,1,1,Real Bed,189,90
3890285,40.73188477,-73.99437501,Apartment,Entire home/apt,2,1,0,1,Real Bed,190,94
7220530,40.72911385,-73.99984062,Apartment,Private room,2,1,1,1,Real Bed,120,87
798100,40.72724642,-73.99991505,Apartment,Private room,2,1,1,1,Real Bed,140,91
4992483,40.73239909,-73.99293264,Apartment,Entire home/apt,3,1,1,1,Real Bed,350,80
4730362,40.72713176,-73.99901224,Apartment,Entire home/apt,3,1,1,2,Real Bed,225,87
3292176,40.72903696,-73.99968607,Apartment,Entire home/apt,3,1,1,2,Real Bed,255,87
7748836,40.73418398,-73.99612183,Apartment,Entire home/apt,2,1,0,1,Real Bed,190,
1291261,40.73103607,-73.9995749,Apartment,Entire home/apt,4,2,1,2,Futon,350,100
801207,40.72713669,-73.99978256,Apartment,Entire home/apt,2,1,1,1,Real Bed,250,91
4735505,40.72873901,-74.00088043,Apartment,Private room,1,1.5,1,1,Real Bed,95,100
2260274,40.73531876,-73.99472665,Apartment,Private room,2,1,1,1,Real Bed,1250,
3687172,40.72857517,-73.99951315,Apartment,Entire home/apt,2,1,0,1,Real Bed,280,91
4604768,40.72851277,-74.00036237,Apartment,Private room,2,1,1,1,Real Bed,129,96
6833263,40.72859177,-73.99944166,Apartment,Private room,2,1,1,1,Real Bed,55,97
6556644,40.72835721,-74.00114112,Apartment,Entire home/apt,3,1,1,2,Real Bed,153,
7882636,40.72862506,-74.00195438,Apartment,Entire home/apt,6,1,2,3,Real Bed,450,100
5917511,40.72781961,-74.00052781,Apartment,Entire home/apt,4,1,2,2,Real Bed,249,70
1212082,40.7273535,-73.99854052,Apartment,Entire home/apt,3,1,1,2,Real Bed,209,90
544131,40.72987436,-74.00082295,Apartment,Private room,2,1,1,1,Real Bed,105,93
1593444,40.73157504,-73.99254389,Apartment,Entire home/apt,1,1,0,1,Real Bed,300,100
6705376,40.72993753,-73.99483151,Apartment,Entire home/apt,3,1,1,1,Real Bed,198,100
283919,40.73483585,-73.99406851,Apartment,Entire home/apt,4,1,1,2,Real Bed,190,95
6576219,40.73218588,-73.99823864,Apartment,Entire home/apt,2,1,0,1,Real Bed,199,
4479700,40.73511376,-73.99625511,Apartment,Entire home/apt,5,2,2,2,Real Bed,360,94
3431674,40.7284225,-73.99830658,Apartment,Entire home/apt,1,1,0,1,Real Bed,149,100
3576473,40.72870668,-73.99930656,Apartment,Private room,2,1,1,1,Futon,104,91
419200,40.72695905,-73.99898239,Apartment,Entire home/apt,5,1,2,2,Real Bed,300,90
288388,40.72915607,-73.99533505,Apartment,Private room,2,,1,1,Real Bed,169,95
6450635,40.73088092,-74.00024142,Apartment,Private room,2,1,1,1,Real Bed,125,90
6450846,40.72889433,-73.99908962,Apartment,Private room,2,1,1,1,Real Bed,110,100
5926854,40.73137166,-73.99207677,Apartment,Entire home/apt,4,1,0,2,Real Bed,165,100
5665644,40.72840969,-73.99962745,Apartment,Private room,2,1,1,1,Real Bed,110,
1864670,40.73074974,-74.00151297,Apartment,Entire home/apt,2,1,1,1,Real Bed,220,94
424744,40.72903269,-74.00186921,Apartment,Entire home/apt,4,1,2,2,Real Bed,230,86
8033015,40.7300311,-73.99972128,Apartment,Entire home/apt,4,1,1,2,Real Bed,299,
4622616,40.73036151,-73.99609608,Apartment,Entire home/apt,5,1,1,1,Real Bed,350,98
3968610,40.72818445,-73.99810369,Apartment,Entire home/apt,2,1,1,2,Real Bed,140,77
953951,40.73257741,-73.99869191,Apartment,Entire home/apt,4,1,1,1,Real Bed,249,96
3575859,40.72802209,-73.99644402,Apartment,Private room,2,1,1,1,Real Bed,140,
4614905,40.73075592,-73.99941871,Apartment,Entire home/apt,2,1,0,1,Real Bed,150,94
825692,40.73091974,-74.00041265,Apartment,Entire home/apt,4,1,1,2,Real Bed,200,95
8035373,40.7269889,-73.99831773,Apartment,Entire home/apt,6,1,3,4,Real Bed,289,
8035557,40.72993952,-74.00073983,Apartment,Entire home/apt,7,1,2,4,Real Bed,310,
7259368,40.7293578,-73.99960114,Apartment,Private room,2,1,1,1,Real Bed,85,85
6669637,40.73541125,-73.9973566,Apartment,Entire home/apt,5,2,3,3,Real Bed,475,70
8045907,40.72991413,-73.99982212,Apartment,Private room,2,1,1,1,Real Bed,200,
3711017,40.73473651,-73.99816191,Apartment,Entire home/apt,4,1,2,2,Real Bed,325,80
6202406,40.72847239,-74.00249459,Apartment,Entire home/apt,4,1,1,2,Real Bed,154,97
4629931,40.730289,-73.99979393,Apartment,Entire home/apt,2,1,1,1,Real Bed,190,100
4892058,40.73340214,-73.99565015,Apartment,Entire home/apt,2,1,1,1,Real Bed,450,100
3844026,40.72731805,-73.99717143,Apartment,Private room,1,1,1,1,Real Bed,90,100
1878692,40.72934484,-74.00074997,Apartment,Entire home/apt,3,1,1,2,Real Bed,182,93
4632324,40.73099893,-73.99974959,Apartment,Private room,2,1,1,1,Futon,89,100
2010943,40.73024988,-73.99541844,Apartment,Private room,2,1,1,1,Real Bed,219,97
7254436,40.72800456,-73.99989653,Apartment,Entire home/apt,3,1,1,1,Real Bed,100,100
2847633,40.72834773,-73.99888071,Apartment,Private room,2,1,1,1,Real Bed,100,77
7194904,40.73428541,-73.99317654,Apartment,Entire home/apt,3,2,1,1,Real Bed,235,80
4988603,40.72912935,-73.99754375,Apartment,Private room,2,1,1,1,Airbed,103,90
3455410,40.72744604,-74.00084278,Apartment,Entire home/apt,4,1,1,2,Real Bed,199,87
3394134,40.73316528,-73.9985484,Apartment,Entire home/apt,2,1,1,1,Real Bed,240,87
442425,40.72807253,-74.0014141,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,93
5816828,40.72757369,-74.0008307,Apartment,Entire home/apt,4,1,1,2,Real Bed,195,96
8132402,40.73199261,-73.99276696,House,Entire home/apt,4,1,0,2,Real Bed,295,
7275737,40.72987899,-73.99993179,Apartment,Private room,2,1,1,1,Real Bed,115,
3999045,40.72878073,-74.0008799,Apartment,Private room,2,1,1,1,Real Bed,150,96
4785941,40.72903976,-74.00128833,Apartment,Entire home/apt,3,1,1,1,Real Bed,250,100
2298170,40.7280078,-74.00094807,Apartment,Entire home/apt,4,1,2,2,Real Bed,400,
2033924,40.72796556,-73.99867328,Apartment,Entire home/apt,2,1,2,2,Real Bed,215,100
5034350,40.72739186,-73.99636329,Loft,Entire home/apt,5,1,2,3,Real Bed,450,98
1975069,40.72795635,-73.99760738,Apartment,Private room,2,1,1,1,Real Bed,150,80
5560028,40.73462015,-73.9983826,Apartment,Entire home/apt,2,1,1,1,Real Bed,179,93
2021284,40.72984811,-74.00142651,Apartment,Entire home/apt,3,1,2,3,Real Bed,270,96
3768796,40.72924419,-74.0013092,Apartment,Private room,2,1,1,1,Real Bed,139,92
5432659,40.73418082,-73.99187384,Apartment,Entire home/apt,2,1,1,1,Real Bed,200,96
8053004,40.73660828,-73.99562632,Apartment,Entire home/apt,2,1,0,1,Real Bed,200,
2680692,40.72824058,-74.00150973,Apartment,Entire home/apt,2,1,1,1,Real Bed,199,93
5434150,40.72937479,-74.00125318,Apartment,Entire home/apt,4,1,0,1,Real Bed,185,92
4628413,40.73030798,-73.99273828,Apartment,Entire home/apt,2,1,1,1,Real Bed,500,
4807362,40.72816825,-74.00035047,Apartment,Private room,1,1,1,1,Real Bed,90,91
4387234,40.72785872,-74.00044963,Apartment,Entire home/apt,2,1,0,1,Real Bed,175,
840667,40.73075348,-73.99265469,Apartment,Entire home/apt,4,1,1,1,Real Bed,349,93
2030721,40.72929132,-73.9935768,Apartment,Entire home/apt,2,1,0,1,Real Bed,165,98
6487196,40.72986339,-73.9946825,Apartment,Private room,1,1,1,1,Real Bed,100,100
6749966,40.72875262,-74.00107849,Apartment,Entire home/apt,3,1,0,1,Real Bed,160,80
5145439,40.73105367,-74.00102039,Apartment,Private room,2,1,1,1,Real Bed,90,100
857188,40.72810981,-74.00052051,Apartment,Entire home/apt,5,1,2,2,Real Bed,400,88
6624729,40.72867964,-74.00128666,Apartment,Entire home/apt,3,1,1,1,Real Bed,225,100
3872649,40.72919105,-73.99932647,Apartment,Entire home/apt,2,1,1,1,Real Bed,230,100
7935915,40.72748508,-74.00103887,Apartment,Entire home/apt,4,1,1,2,Real Bed,220,
871835,40.73307119,-73.99415528,Apartment,Entire home/apt,2,1,1,1,Real Bed,145,93
5446261,40.72916228,-74.0019425,Apartment,Private room,2,1.5,1,1,Real Bed,80,
8081177,40.72811128,-74.002249,Apartment,Entire home/apt,2,1,1,1,Real Bed,250,
6105581,40.73601618,-73.99776489,Apartment,Entire home/apt,2,1,0,1,Pull-out Sofa,160,93
7547536,40.73398885,-73.99868453,Apartment,Entire home/apt,2,1,1,1,Real Bed,250,
610763,40.73356237,-73.99712711,Apartment,Entire home/apt,2,1,1,2,Real Bed,150,93
6115800,40.73285278,-73.99245959,Apartment,Entire home/apt,3,1,1,1,Real Bed,250,97
208191,40.72803417,-73.99565905,Apartment,Entire home/apt,2,1,1,1,Real Bed,225,91
6762287,40.73248208,-73.9951072,Apartment,Entire home/apt,5,1,2,4,Real Bed,250,92
6108272,40.73266806,-73.9989434,Apartment,Entire home/apt,4,2,1,2,Real Bed,300,93
4611581,40.72924909,-73.99539037,Apartment,Entire home/apt,2,1,1,1,Real Bed,235,
2046173,40.72788915,-74.00191853,Apartment,Entire home/apt,3,1,1,1,Real Bed,160,93
7820423,40.73556324,-73.99583863,Apartment,Entire home/apt,4,1,2,3,Real Bed,299,
4143541,40.72966158,-73.99396732,Apartment,Entire home/apt,2,1,1,1,Real Bed,300,70
6896170,40.73033324,-73.99945364,Apartment,Private room,1,1,1,1,Real Bed,120,100
867224,40.7309213,-73.99298544,Apartment,Private room,2,1.5,1,1,Real Bed,135,98
5587112,40.73055266,-73.99958197,Apartment,Entire home/apt,2,1,0,1,Real Bed,180,95
5849441,40.7289881,-73.99974226,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,90
1393801,40.72822001,-74.00169183,Apartment,Entire home/apt,2,1.5,1,3,Real Bed,220,93
6654863,40.72822339,-73.99984829,Apartment,Entire home/apt,2,1,0,1,Real Bed,150,93
2578164,40.7321551,-73.99259704,Apartment,Entire home/apt,2,1,1,1,Real Bed,200,95
3628267,40.73031804,-74.00005211,Apartment,Entire home/apt,4,1,1,2,Real Bed,250,93
2747109,40.73138106,-74.00057355,Apartment,Entire home/apt,3,1,1,1,Real Bed,350,83
3498038,40.7283893,-74.00089861,Apartment,Private room,2,1,1,1,Real Bed,109,87
2789620,40.73080252,-73.99971145,Apartment,Entire home/apt,3,1,1,1,Real Bed,195,100
6121300,40.72922521,-73.99948905,Apartment,Private room,1,1,1,2,Real Bed,120,100
6907999,40.72915455,-73.99427537,Apartment,Entire home/apt,3,1,1,1,Real Bed,180,90
2845078,40.73366743,-73.99920593,Apartment,Entire home/apt,2,1,0,1,Real Bed,190,96
4550205,40.73255723,-73.99917145,Apartment,Private room,2,1,1,1,Real Bed,100,92
4756093,40.73433961,-73.99265705,Apartment,Private room,2,1,1,1,Real Bed,185,
2060062,40.7280274,-74.00165823,Apartment,Private room,2,1,1,1,Real Bed,200,40
1806994,40.73045608,-74.00170577,Apartment,Private room,1,1.5,1,1,Real Bed,89,83
4813784,40.73374578,-73.99392202,Apartment,Entire home/apt,1,1,1,1,Real Bed,165,97
4815126,40.72797247,-74.00119044,Apartment,Entire home/apt,2,1,1,1,Real Bed,195,
6912558,40.7298575,-73.99611855,Apartment,Entire home/apt,2,1,1,1,Real Bed,280,
4946529,40.72766076,-73.99844172,Apartment,Private room,2,1,1,1,Real Bed,75,
2325581,40.73112762,-74.00095539,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,95
5078685,40.72681157,-73.9964624,Apartment,Entire home/apt,2,1,0,1,Real Bed,180,87
7307432,40.73444314,-73.99474984,Apartment,Entire home/apt,2,1,1,1,Real Bed,250,100
5040847,40.73495636,-73.99745714,Apartment,Entire home/apt,3,1,0,2,Real Bed,199,84
4948448,40.72880038,-74.00078161,Apartment,Entire home/apt,2,1,0,1,Real Bed,180,90
1851559,40.73365698,-73.99162919,Apartment,Entire home/apt,4,1,1,2,Real Bed,305,96
2066046,40.72880159,-74.00058593,Apartment,Entire home/apt,4,1,1,1,Real Bed,209,90
606513,40.73297065,-73.99825777,Apartment,Private room,2,1,1,1,Real Bed,120,90
6261128,40.7308099,-73.99313258,Apartment,Shared room,2,1,1,1,Couch,70,94
5939117,40.72903526,-73.99392782,Apartment,Entire home/apt,4,1,1,2,Real Bed,450,100
7310727,40.72757989,-73.9993428,Apartment,Entire home/apt,2,1,1,1,Real Bed,130,
4427341,40.72992865,-74.00167717,Apartment,Entire home/apt,2,1,1,1,Real Bed,225,
3641727,40.72973356,-73.99988218,Apartment,Private room,2,1,1,1,Real Bed,50,88
5576934,40.73408218,-73.99337859,Apartment,Entire home/apt,4,1,1,2,Real Bed,199,97
2594282,40.72766114,-73.99975467,Apartment,Entire home/apt,4,1,2,3,Real Bed,250,83
2594380,40.73443961,-73.99779588,Apartment,Entire home/apt,4,1,2,2,Real Bed,300,97
3774556,40.73253334,-73.99455355,Apartment,Private room,2,1,1,1,Real Bed,144,95
7837963,40.73048668,-74.00114322,Apartment,Entire home/apt,6,2,3,3,Real Bed,700,
4823799,40.73411549,-73.99709625,Apartment,Private room,2,1,1,1,Real Bed,90,
6005919,40.72918535,-74.00039614,Apartment,Entire home/apt,2,1,1,1,Real Bed,225,98
7318332,40.73378142,-73.99714386,Apartment,Entire home/apt,2,1,1,1,Real Bed,149,80
4830203,40.73154369,-73.99229052,Apartment,Entire home/apt,2,1,0,2,Real Bed,190,100
1291561,40.72947869,-73.99956668,Apartment,Entire home/apt,2,1,1,1,Real Bed,199,96
2471445,40.7297783,-74.00077798,Apartment,Entire home/apt,2,1,1,1,Real Bed,315,93
767501,40.73084564,-73.99474283,Apartment,Entire home/apt,4,1,1,3,Real Bed,215,95
3782441,40.73110114,-74.00014145,Apartment,Private room,1,1,1,1,Real Bed,175,100
7323989,40.73323411,-73.99734891,Apartment,Entire home/apt,4,1,1,3,Real Bed,250,100
7849755,40.73310398,-73.99360508,Apartment,Entire home/apt,4,1,2,2,Real Bed,300,
7196367,40.73097258,-73.99289271,Loft,Entire home/apt,2,1,1,1,Real Bed,180,87
1823043,40.73704346,-73.99680213,Apartment,Entire home/apt,6,1,2,2,Real Bed,445,94
250801,40.73129314,-73.99943974,Apartment,Entire home/apt,6,1,4,4,Real Bed,850,98
4447203,40.72811951,-74.00192965,Apartment,Entire home/apt,4,2,2,2,Real Bed,509,84
1243883,40.7313131,-74.0005704,Apartment,Entire home/apt,3,1,2,2,Real Bed,145,92
1696332,40.73042872,-74.0012038,Apartment,Entire home/apt,3,1,1,2,Real Bed,169,
3925475,40.73300793,-73.99187023,Apartment,Entire home/apt,2,1,0,1,Real Bed,190,94
7202409,40.72736075,-73.99846799,Apartment,Entire home/apt,4,1,1,1,Real Bed,250,
2748396,40.73079807,-73.99703534,Apartment,Entire home/apt,2,1,1,1,Real Bed,215,96
4845681,40.72893644,-74.00125529,Apartment,Entire home/apt,3,1,1,2,Real Bed,189,97
4846138,40.72770543,-74.0000914,Apartment,Entire home/apt,3,1,1,1,Real Bed,320,
5184935,40.73513381,-73.99222929,Apartment,Entire home/apt,4,1,0,1,Airbed,190,87
4846411,40.73296711,-73.99421124,Apartment,Entire home/apt,6,2,3,3,Real Bed,350,100
2356082,40.72945669,-74.00188687,Apartment,Entire home/apt,2,1,1,1,Real Bed,200,100
8082331,40.73391293,-73.99397274,Apartment,Private room,2,1,1,1,Real Bed,100,
846655,40.72858048,-73.99893393,Apartment,Private room,2,1,1,1,Real Bed,120,95
1944087,40.73111046,-74.00103037,Apartment,Entire home/apt,2,1,1,2,Real Bed,175,98
6291227,40.72911233,-74.00015994,Apartment,Entire home/apt,8,1,2,4,Real Bed,340,85
7206489,40.72804579,-74.00101505,Apartment,Entire home/apt,2,1,0,1,Real Bed,189,97
4651447,40.72763801,-74.00093116,Apartment,Entire home/apt,3,1,0,1,Real Bed,150,100
1665017,40.72900679,-74.00125865,Apartment,Private room,1,1.5,1,1,Real Bed,89,87
