id,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,property_type,accommodates,bathrooms,bedrooms,beds,square_feet,cleaning_fee,review_scores_rating,review_scores_location
6374588,Spacious 2bd 2.5b apt. Downtown DC,"Howard University, Le Droit Park, Cardozo/Shaw",38.9155195622,-77.0149195211,Entire home/apt,135,2,2,2015-09-07,1.4,164,Apartment,6,2.5,2,2,NA,$75.00,100,10
6169790,Light & airy 1BR Meridian Park/U St,"Howard University, Le Droit Park, Cardozo/Shaw",38.9184495068,-77.0332692912,Entire home/apt,70,1,2,2015-09-16,0.59,252,Apartment,3,1,1,1,NA,$50.00,100,10
3065079,Your Kingdom Tropical Jungle Room,"Howard University, Le Droit Park, Cardozo/Shaw",38.9151409804,-77.0163726072,Private room,77,3,3,2015-05-20,0.28,365,House,2,1,1,1,NA,$35.00,80,7
7807561,English Basement in Ledroit Park,"Howard University, Le Droit Park, Cardozo/Shaw",38.9149219204,-77.0176183884,Entire home/apt,100,2,1,2015-09-27,1,30,Apartment,3,1,0,1,NA,$50.00,NA,NA
303723,Serene Modern English Basement Unit,"Howard University, Le Droit Park, Cardozo/Shaw",38.9166158969,-77.0253881313,Entire home/apt,95,2,3,2015-08-16,0.39,347,House,2,1,1,1,NA,$110.00,70,10
6275754,Heart of U Street,"Howard University, Le Droit Park, Cardozo/Shaw",38.916129758,-77.0304087471,Private room,65,1,31,2015-09-18,6.28,345,House,2,1,1,1,NA,,87,10
1671904,"Spacious English apt., by 14th & U","Howard University, Le Droit Park, Cardozo/Shaw",38.915574436,-77.0278851947,Entire home/apt,120,2,42,2015-09-18,1.74,71,Apartment,2,1,0,1,NA,,92,10
6537975,"Bloomingdale, Shaw-Howard Townhome","Howard University, Le Droit Park, Cardozo/Shaw",38.9150654597,-77.0194462908,Entire home/apt,250,1,1,2015-09-21,1,355,Apartment,8,1,2,3,NA,,60,10
7775008,"Cozy room, excellent location","Howard University, Le Droit Park, Cardozo/Shaw",38.9157180592,-77.0165809395,Private room,70,1,15,2015-10-01,8.65,345,House,1,1,1,1,NA,$10.00,95,10
598815,"5 Stars in the City, Near Metro","Howard University, Le Droit Park, Cardozo/Shaw",38.9204018956,-77.0153174677,Entire home/apt,119,3,86,2014-12-27,2.36,274,House,5,1,2,2,NA,$35.00,96,9
7807817,Modern centrally located 1 Bdr,"Howard University, Le Droit Park, Cardozo/Shaw",38.9167903542,-77.0310848436,Private room,85,2,0,,NA,310,Apartment,2,2.5,1,2,NA,$55.00,NA,NA
1107267,Artsy loft in DC's funnest 'hood,"Howard University, Le Droit Park, Cardozo/Shaw",38.916143767,-77.0285805476,Entire home/apt,150,3,24,2015-09-26,0.87,175,Apartment,2,1.5,1,1,NA,$80.00,99,10
