STATE,COUNTY_CODE,COUNTY,TRACT,pop_tot,insured,uninsured,pct_unins,pct_insur,med_age,age_undr25,age_25_64,age_65over,pct_undr25,pct_25_64,pct_65over,labor_frc,employed,unemployed,pct_empl,pct_unemp,married,pct_mar,white,pct_white,hisp,pct_hisp,med_income
Arizona,13,Maricopa County,216837,5010,4561,449,0.0896207585,0.9103792415,40.9,862,3295,853,0.1720558882,0.6576846307,0.170259481,3213,3016,197,0.9386865857,0.0613134143,1965,0.4393024816,4039,0.8061876248,311,0.0620758483,47500
Arizona,13,Maricopa County,216838,4833,4678,155,0.0320711773,0.9679288227,43.9,1240,2877,716,0.2565694186,0.5952824333,0.1481481481,2796,2652,144,0.9484978541,0.0515021459,2352,0.5692158761,3899,0.8067452928,263,0.054417546,90905
Arizona,13,Maricopa County,216839,3763,3687,76,0.0201966516,0.9798033484,47.2,1079,2072,612,0.2867393037,0.5506245017,0.1626361945,1888,1854,34,0.9819915254,0.0180084746,2056,0.6653721683,3311,0.879883072,218,0.0579325007,122882
Arizona,13,Maricopa County,216840,4888,4697,191,0.0390752864,0.9609247136,48.5,1297,2499,1092,0.2653436989,0.5112520458,0.2234042553,2519,2377,142,0.943628424,0.056371576,2914,0.7286821705,4577,0.9363747954,84,0.0171849427,110486
Arizona,13,Maricopa County,216841,3652,3601,51,0.0139649507,0.9860350493,45.4,1145,1766,741,0.3135268346,0.4835706462,0.2029025192,1588,1550,38,0.976070529,0.023929471,1918,0.6857347158,3111,0.8518619934,195,0.0533953998,126563
Arizona,13,Maricopa County,216842,3789,3570,205,0.0543046358,0.9456953642,40.6,1301,2018,470,0.3433623647,0.5325943521,0.1240432832,1708,1625,83,0.9514051522,0.0485948478,1976,0.711815562,3092,0.8160464503,241,0.0636051729,115170
Arizona,13,Maricopa County,216843,3086,2997,89,0.0288399222,0.9711600778,63.7,401,1284,1401,0.1299416721,0.4160725859,0.4539857421,1274,1170,104,0.9183673469,0.0816326531,2357,0.8147251988,2835,0.9186649384,104,0.0337005833,126399
Arizona,13,Maricopa County,216844,3824,3583,165,0.0440234792,0.9559765208,50.9,669,2023,1132,0.1749476987,0.5290271967,0.2960251046,1839,1713,126,0.9314845024,0.0685154976,1937,0.5816816817,3450,0.9021966527,147,0.0384414226,67829
Arizona,13,Maricopa County,216845,2048,1856,192,0.09375,0.90625,43.7,536,1146,366,0.26171875,0.5595703125,0.1787109375,1217,1137,80,0.934264585,0.065735415,687,0.3774725275,1598,0.7802734375,191,0.0932617188,66023
Arizona,13,Maricopa County,216846,7310,6949,361,0.0493844049,0.9506155951,40.4,2319,4335,656,0.3172366621,0.5930232558,0.0897400821,4275,3972,303,0.929122807,0.070877193,3449,0.5930192572,6200,0.8481532148,430,0.0588235294,93402
Arizona,13,Maricopa County,216847,6597,6375,222,0.0336516598,0.9663483402,41.8,2060,3615,922,0.3122631499,0.5479763529,0.1397604972,3185,3041,144,0.9547880691,0.0452119309,3181,0.6339178956,5404,0.8191602243,499,0.0756404426,135633
Arizona,13,Maricopa County,216848,6108,5961,147,0.0240667976,0.9759332024,51.1,1670,3340,1098,0.2734119188,0.5468238376,0.1797642436,3505,3404,101,0.9711840228,0.0288159772,3880,0.7410236822,5065,0.8292403405,433,0.0708906352,156587
Arizona,13,Maricopa County,216849,6187,6135,52,0.0084047196,0.9915952804,50.7,1648,3334,1205,0.2663649588,0.538871828,0.1947632132,3158,2963,195,0.9382520583,0.0617479417,3823,0.7066543438,5210,0.8420882496,210,0.0339421367,147681
Arizona,13,Maricopa County,216850,3632,3339,293,0.0806718062,0.9193281938,38.4,710,2449,473,0.1954845815,0.674284141,0.1302312775,2355,2309,46,0.9804670913,0.0195329087,1598,0.5303684036,2624,0.7224669604,728,0.2004405286,80484
Arizona,13,Maricopa County,216851,3578,3498,80,0.0223588597,0.9776411403,54.9,763,1826,989,0.2132476244,0.5103409726,0.276411403,1478,1422,56,0.9621109608,0.0378890392,2287,0.7334830019,3119,0.8717160425,242,0.0676355506,168214
Arizona,13,Maricopa County,216852,3316,3190,126,0.0379975875,0.9620024125,43.5,567,2168,581,0.1709891435,0.6537997587,0.1752110977,2331,2247,84,0.963963964,0.036036036,1297,0.4204213938,2690,0.8112183353,351,0.1058504222,77458
Arizona,13,Maricopa County,216853,5054,4504,550,0.1088246933,0.8911753067,36.3,1172,3082,800,0.2318955283,0.6098140087,0.158290463,3100,2987,113,0.9635483871,0.0364516129,1506,0.3521983162,4227,0.8363672339,147,0.0290858726,53961
Arizona,13,Maricopa County,216901,2770,2541,229,0.0826714801,0.9173285199,55.6,414,1429,927,0.1494584838,0.5158844765,0.3346570397,1452,1392,60,0.958677686,0.041322314,1226,0.4882516926,2493,0.9,180,0.0649819495,58406
Arizona,13,Maricopa County,216902,3798,3350,448,0.1179568194,0.8820431806,43.7,1065,2004,729,0.2804107425,0.5276461295,0.191943128,2062,1935,127,0.9384093113,0.0615906887,1251,0.3805902038,3378,0.8894154818,225,0.0592417062,52236
Arizona,13,Maricopa County,217001,4884,4538,346,0.0708435708,0.9291564292,58.5,689,2413,1782,0.1410728911,0.4940622441,0.3648648649,2557,2449,108,0.9577630035,0.0422369965,1867,0.4164621905,4274,0.8751023751,331,0.0677723178,63309
Arizona,13,Maricopa County,217002,5375,4873,487,0.090858209,0.909141791,44.4,1177,3288,910,0.2189767442,0.6117209302,0.1693023256,3515,3217,298,0.9152204836,0.0847795164,1848,0.3773739024,4435,0.8251162791,627,0.1166511628,63938
Arizona,13,Maricopa County,217101,2693,2406,287,0.1065725956,0.8934274044,38.4,802,1479,412,0.2978091348,0.5492016339,0.1529892313,1806,1730,76,0.9579180509,0.0420819491,943,0.4066407934,2270,0.8429261047,298,0.1106572596,54292
Arizona,13,Maricopa County,217102,2872,2752,120,0.0417827298,0.9582172702,39.3,611,1893,368,0.2127437326,0.6591225627,0.1281337047,1730,1674,56,0.9676300578,0.0323699422,1177,0.4721219414,2383,0.829735376,394,0.1371866295,78929
Arizona,13,Maricopa County,217201,1454,1265,184,0.126984127,0.873015873,29.9,465,828,161,0.3198074278,0.5694635488,0.1107290234,1064,986,73,0.9266917293,0.0686090226,265,0.1958610495,1030,0.7083906465,232,0.1595598349,53750
Arizona,13,Maricopa County,217203,3485,3217,268,0.0769010043,0.9230989957,56.6,381,1754,1350,0.1093256815,0.5032998565,0.387374462,1844,1753,91,0.9506507592,0.0493492408,1180,0.3528708134,2759,0.7916786227,323,0.0926829268,49461
Arizona,13,Maricopa County,217204,3606,2861,745,0.2066001109,0.7933998891,30.6,1151,2057,398,0.3191902385,0.5704381586,0.1103716029,2175,1937,238,0.8905747126,0.1094252874,754,0.2451235371,2201,0.6103716029,837,0.2321131448,44023
Arizona,13,Maricopa County,217300,3062,2994,68,0.0222077074,0.9777922926,52.6,567,1576,919,0.1851730895,0.5146962769,0.3001306336,1517,1474,43,0.9716545814,0.0283454186,1314,0.4855875831,2683,0.8762246897,161,0.0525800131,92273
Arizona,13,Maricopa County,217400,3353,3178,175,0.0521920668,0.9478079332,54.4,640,1684,1029,0.1908738443,0.5022368029,0.3068893528,1726,1636,90,0.9478563152,0.0521436848,1321,0.4409212283,2931,0.8741425589,324,0.0966298837,47470
Arizona,13,Maricopa County,217501,3641,2628,1013,0.2782202692,0.7217797308,30.7,1367,2008,266,0.375446306,0.5514968415,0.0730568525,1927,1847,80,0.9584846912,0.0415153088,983,0.3538516919,1614,0.4432848119,1831,0.5028838231,34496
Arizona,13,Maricopa County,217502,3079,2560,510,0.1661237785,0.8338762215,29.5,855,1985,239,0.2776875609,0.6446898344,0.0776226047,2275,2113,153,0.9287912088,0.0672527473,729,0.2642261689,2029,0.6589801884,664,0.2156544333,50456
Arizona,13,Maricopa County,217600,5151,4023,1035,0.2046263345,0.7953736655,34.7,1380,3176,595,0.2679091439,0.616579305,0.1155115512,3205,2903,295,0.9057722309,0.0920436817,1409,0.3131111111,3233,0.6276451175,1442,0.2799456416,46223
Arizona,13,Maricopa County,217700,5250,4904,346,0.0659047619,0.9340952381,36.6,1456,2932,862,0.2773333333,0.5584761905,0.1641904762,3173,3044,129,0.959344469,0.040655531,1712,0.3895335609,4016,0.764952381,917,0.1746666667,72386
Arizona,13,Maricopa County,217800,7351,6318,1033,0.1405250986,0.8594749014,35.2,2224,3943,1184,0.3025438716,0.5363896069,0.1610665216,3866,3602,264,0.9317123642,0.0682876358,2364,0.4043790626,5143,0.699632703,1454,0.1977962182,50452
Arizona,13,Maricopa County,217900,4248,3844,395,0.0931823543,0.9068176457,36.7,1157,2318,773,0.2723634652,0.5456685499,0.1819679849,2760,2677,83,0.9699275362,0.0300724638,1454,0.3720573183,3344,0.7871939736,651,0.1532485876,60294
Arizona,13,Maricopa County,218000,5740,4779,839,0.1493414026,0.8506585974,37.8,1638,3257,845,0.2853658537,0.5674216028,0.1472125436,3307,3223,69,0.9745993347,0.0208648322,2015,0.4113924051,4122,0.7181184669,1356,0.2362369338,51308
Arizona,13,Maricopa County,218100,2088,1662,426,0.2040229885,0.7959770115,35.2,499,1254,335,0.2389846743,0.6005747126,0.160440613,1302,1199,103,0.920890937,0.079109063,708,0.404109589,1293,0.6192528736,549,0.2629310345,61579
Arizona,13,Maricopa County,218200,6080,4619,1442,0.2379145356,0.7620854644,31.8,2040,3399,641,0.3355263158,0.5590460526,0.1054276316,3597,3269,328,0.9088128996,0.0911871004,1521,0.3007117438,2702,0.4444078947,2342,0.3851973684,42807
Arizona,13,Maricopa County,218300,4313,3730,434,0.1042267051,0.8957732949,48.1,462,2635,1216,0.1071180153,0.6109436587,0.281938326,2542,2397,145,0.9429583006,0.0570416994,1230,0.3100579783,3500,0.8115001159,333,0.0772084396,34779
Arizona,13,Maricopa County,318400,4273,3458,815,0.1907325064,0.8092674936,26.7,1791,2308,174,0.4191434589,0.540135736,0.0407208051,2535,2433,102,0.9597633136,0.0402366864,800,0.2297530155,2057,0.4813948046,2023,0.4734378657,46059
Arizona,13,Maricopa County,318501,3654,2923,731,0.2000547345,0.7999452655,31.7,1191,1987,476,0.3259441708,0.54378763,0.1302681992,2030,1886,144,0.9290640394,0.0709359606,858,0.2840119166,2492,0.6819923372,949,0.2597153804,43175
Arizona,13,Maricopa County,318700,3192,2850,342,0.1071428571,0.8928571429,19.6,2779,356,57,0.8706140351,0.1115288221,0.0178571429,1296,1079,217,0.8325617284,0.1674382716,233,0.0736875395,2066,0.6472431078,531,0.1663533835,60882
Arizona,13,Maricopa County,318800,6166,4576,1590,0.2578657152,0.7421342848,26.7,2532,3327,307,0.410638988,0.5395718456,0.0497891664,4487,4355,132,0.9705816804,0.0294183196,701,0.1240049531,3149,0.5107038599,1793,0.2907881933,38564
Arizona,13,Maricopa County,318900,6606,5393,1213,0.1836209507,0.8163790493,26.5,2860,3327,419,0.4329397517,0.5036330609,0.0634271874,4529,4068,461,0.8982115257,0.1017884743,1264,0.212294256,4163,0.6301846806,1508,0.2282773236,33223
Arizona,13,Maricopa County,319000,8772,7821,951,0.1084131327,0.8915868673,20,7466,1158,148,0.8511171911,0.1320109439,0.016871865,4331,3741,590,0.8637728007,0.1362271993,553,0.0644071745,6008,0.6849065207,1270,0.1447788418,71607
Arizona,13,Maricopa County,319101,3148,2395,753,0.2391994917,0.7608005083,21.8,2257,891,0,0.7169631512,0.2830368488,0,1225,1032,193,0.8424489796,0.1575510204,321,0.1142755429,1234,0.3919949174,893,0.2836721728,14392
Arizona,13,Maricopa County,319103,4816,4136,680,0.1411960133,0.8588039867,22.6,3470,1263,83,0.7205149502,0.2622508306,0.0172342193,2733,2485,248,0.9092572265,0.0907427735,647,0.1405910474,2021,0.4196428571,894,0.1856312292,20141
Arizona,13,Maricopa County,319104,5647,4374,1273,0.2254294316,0.7745705684,24.8,2863,2598,186,0.5069948645,0.4600672924,0.0329378431,3454,3001,453,0.8688477128,0.1311522872,667,0.128343275,2528,0.4476713299,1265,0.2240127501,28966
Arizona,13,Maricopa County,319201,5247,3850,1397,0.2662473795,0.7337526205,25.7,2350,2641,256,0.4478749762,0.5033352392,0.0487897846,3084,2781,303,0.9017509728,0.0982490272,924,0.2166979362,2449,0.4667429007,1780,0.3392414713,27240
Arizona,13,Maricopa County,319202,3473,2825,648,0.1865822056,0.8134177944,25.4,1681,1649,143,0.4840195796,0.4748056435,0.0411747769,1804,1614,190,0.8946784922,0.1053215078,553,0.1893187265,1558,0.4486035128,818,0.235531241,19221
Arizona,13,Maricopa County,319300,2835,2208,627,0.2211640212,0.7788359788,25.8,1320,1155,360,0.4656084656,0.4074074074,0.126984127,1491,1334,157,0.8947015426,0.1052984574,705,0.2855407047,1338,0.471957672,974,0.3435626102,26574
Arizona,13,Maricopa County,319401,6375,5308,1067,0.167372549,0.832627451,30,2268,3346,761,0.3557647059,0.5248627451,0.119372549,4385,4013,372,0.9151653364,0.0848346636,2002,0.3524647887,4269,0.6696470588,1323,0.2075294118,49989
Arizona,13,Maricopa County,319402,3956,3443,508,0.1285750443,0.8714249557,39.4,1023,2318,615,0.2585945399,0.5859453994,0.1554600607,2342,2199,143,0.938941076,0.061058924,1692,0.4918604651,2954,0.7467138524,543,0.1372598584,69292
Arizona,13,Maricopa County,319403,4572,3926,641,0.1403547186,0.8596452814,32.2,1605,2392,575,0.3510498688,0.5231846019,0.1257655293,2572,2403,169,0.9342923795,0.0657076205,1142,0.2946336429,3044,0.665791776,919,0.2010061242,52083
Arizona,13,Maricopa County,319404,3376,2866,343,0.1068868806,0.8931131194,47.1,752,1581,1043,0.2227488152,0.4683056872,0.3089454976,1805,1653,113,0.9157894737,0.0626038781,1223,0.392364453,2508,0.7428909953,592,0.1753554502,61226
Arizona,13,Maricopa County,319500,5915,5145,754,0.1278182743,0.8721817257,29.5,2205,3134,576,0.3727810651,0.5298393914,0.0973795435,3784,3569,215,0.9431818182,0.0568181818,1642,0.3063432836,4041,0.6831783601,1283,0.2169061708,47115
Arizona,13,Maricopa County,319600,6247,5049,1198,0.1917720506,0.8082279494,31.1,2058,3383,806,0.3294381303,0.5415399392,0.1290219305,3689,3506,183,0.9503930604,0.0496069396,2003,0.3762915649,4291,0.6868897071,1357,0.2172242676,63981
Arizona,13,Maricopa County,319703,4351,3746,605,0.1390484946,0.8609515054,32.7,1460,2077,814,0.3355550448,0.4773615261,0.1870834291,2221,1959,262,0.8820351193,0.1179648807,1192,0.3165161976,2591,0.5954952884,844,0.1939783958,42966
Arizona,13,Maricopa County,319704,1563,1358,205,0.1311580294,0.8688419706,29.8,606,851,106,0.3877159309,0.544465771,0.0678182981,939,853,86,0.9084132055,0.0915867945,491,0.373100304,828,0.5297504798,414,0.2648752399,54375
Arizona,13,Maricopa County,319705,3212,2750,462,0.1438356164,0.8561643836,35.6,1086,1903,223,0.3381070984,0.5924657534,0.0694271482,1886,1796,90,0.9522799576,0.0477200424,807,0.3042986425,2044,0.6363636364,738,0.2297633873,51250
Arizona,13,Maricopa County,319706,5535,4468,1067,0.1927732611,0.8072267389,27.4,2198,3142,195,0.3971093044,0.5676603433,0.0352303523,3156,2981,175,0.9445500634,0.0554499366,1552,0.3713807131,1892,0.3418247516,2724,0.4921409214,43321
Arizona,13,Maricopa County,319800,6368,5633,735,0.1154208543,0.8845791457,27,2936,2924,508,0.4610552764,0.4591708543,0.0797738693,3977,3635,342,0.9140055318,0.0859944682,1380,0.2581852198,3411,0.5356469849,1833,0.2878454774,36230
Arizona,13,Maricopa County,319902,2625,2122,397,0.1576022231,0.8423977769,33.3,837,1377,411,0.3188571429,0.5245714286,0.1565714286,1515,1447,68,0.9551155116,0.0448844884,846,0.3710526316,1751,0.667047619,530,0.2019047619,59837
Arizona,13,Maricopa County,319903,6141,5462,679,0.1105683114,0.8894316887,32.8,2042,3321,778,0.3325191337,0.5407914021,0.1266894643,3994,3695,299,0.9251377066,0.0748622934,2192,0.4055504163,4184,0.6813222602,1192,0.1941051946,69316
Arizona,13,Maricopa County,319904,4908,4533,352,0.0720573183,0.9279426817,40.2,1309,2793,806,0.2667074165,0.5690709046,0.1642216789,2833,2616,217,0.9234027533,0.0765972467,2063,0.4971084337,3294,0.6711491443,1084,0.2208638957,70429
Arizona,13,Maricopa County,319905,5072,4048,1024,0.2018927445,0.7981072555,39.1,1618,2823,631,0.3190063091,0.5565851735,0.1244085174,3193,2985,208,0.9348575008,0.0651424992,1944,0.43912356,3696,0.7287066246,991,0.1953864353,63550
Arizona,13,Maricopa County,319906,3346,3207,131,0.0392450569,0.9607549431,38.4,1063,1807,476,0.3176927675,0.5400478183,0.1422594142,1718,1650,60,0.960419092,0.0349243306,1675,0.5975740278,2095,0.6261207412,432,0.1291093843,89063
Arizona,13,Maricopa County,319907,2341,2279,62,0.0264844084,0.9735155916,46.8,742,1289,310,0.3169585647,0.5506193934,0.1324220419,1269,1238,31,0.975571316,0.024428684,1220,0.6414300736,2038,0.8705681333,132,0.0563861598,127879
Arizona,13,Maricopa County,319908,2299,2041,258,0.1122227055,0.8877772945,36.5,731,1317,251,0.3179643323,0.5728577642,0.1091779034,1393,1324,69,0.9504666188,0.0495333812,746,0.3920126117,1437,0.6250543715,663,0.2883862549,58173
Arizona,13,Maricopa County,319909,2422,2275,141,0.0583609272,0.9416390728,46.5,584,1448,390,0.2411230388,0.597853014,0.1610239472,1444,1381,57,0.9563711911,0.0394736842,1153,0.5551275879,1919,0.7923203964,256,0.1056977704,87614
Arizona,13,Maricopa County,319910,4558,4405,153,0.0335673541,0.9664326459,42.5,1425,2670,463,0.3126371215,0.5857832383,0.1015796402,2579,2485,94,0.9635517642,0.0364482358,2435,0.6521156936,3303,0.7246599386,338,0.0741553313,126000
Arizona,13,Maricopa County,320001,6585,5597,988,0.1500379651,0.8499620349,28.8,2251,3894,440,0.3418375095,0.5913439636,0.066818527,4396,4063,333,0.9242493176,0.0757506824,1679,0.2978534682,2412,0.3662870159,1382,0.2098709188,46547
Arizona,13,Maricopa County,320002,6012,5223,789,0.131237525,0.8687624751,28.4,2546,2885,581,0.4234863606,0.4798735862,0.0966400532,2470,2059,411,0.8336032389,0.1663967611,1541,0.349353888,148,0.0246174318,3480,0.5788423154,29375
Arizona,13,Maricopa County,320007,7587,5976,1611,0.2123368921,0.7876631079,28.5,2987,4352,248,0.3936997496,0.5736127587,0.0326874918,4939,4697,242,0.9510022272,0.0489977728,1918,0.3042995399,3018,0.397785686,2630,0.346645578,46164
Arizona,13,Maricopa County,320100,2776,2403,373,0.1343659942,0.8656340058,27.5,1034,1624,118,0.3724783862,0.5850144092,0.0425072046,2132,2042,90,0.9577861163,0.0422138837,510,0.1938426454,1877,0.6761527378,433,0.1559798271,44258
Arizona,13,Maricopa County,420104,5322,4982,330,0.062123494,0.937876506,43.7,1550,2481,1291,0.2912438933,0.4661781285,0.2425779782,2582,2469,113,0.9562354764,0.0437645236,2802,0.6335066697,4597,0.8637730177,638,0.1198797445,60526
Arizona,13,Maricopa County,420105,5567,4971,596,0.1070594575,0.8929405425,40,1787,3154,626,0.3209987426,0.566552901,0.1124483564,3057,2893,164,0.9463526333,0.0536473667,2587,0.577971403,4764,0.8557571403,469,0.0842464523,79280
Arizona,13,Maricopa County,420107,6084,5862,222,0.0364891519,0.9635108481,46.6,1611,3403,1070,0.2647928994,0.5593359632,0.1758711374,2907,2800,107,0.9631922945,0.0368077055,3247,0.6473285486,5471,0.8992439185,358,0.0588428665,128523
Arizona,13,Maricopa County,420108,1374,1289,72,0.0529022777,0.9470977223,46.9,425,784,165,0.3093158661,0.5705967977,0.1200873362,762,716,33,0.9396325459,0.0433070866,780,0.6735751295,1139,0.8289665211,158,0.114992722,118942
Arizona,13,Maricopa County,420109,4355,4152,203,0.0466130884,0.9533869116,42.7,1518,2219,618,0.348564868,0.5095292767,0.1419058553,2291,2170,121,0.9471846355,0.0528153645,2264,0.6583309101,3769,0.8654420207,296,0.067967853,112750
Arizona,13,Maricopa County,420110,5330,4707,623,0.1168855535,0.8831144465,39.8,1663,2901,766,0.3120075047,0.5442776735,0.1437148218,2642,2370,272,0.8970476911,0.1029523089,2641,0.5983235161,4473,0.8392120075,775,0.1454033771,91406
Arizona,13,Maricopa County,420111,4074,3286,788,0.1934216986,0.8065783014,38.6,1384,2351,339,0.3397152676,0.5770741286,0.0832106038,2251,2072,179,0.9204797868,0.0795202132,1617,0.4826865672,2844,0.6980854197,937,0.2299950908,63841
Arizona,13,Maricopa County,420112,3067,2787,280,0.0912944245,0.9087055755,38.8,1061,1678,328,0.3459406586,0.5471144441,0.1069448973,1698,1630,68,0.9599528857,0.0400471143,1309,0.5582089552,2449,0.798500163,394,0.1284642974,67167
Arizona,13,Maricopa County,420113,3494,2675,819,0.2344018317,0.7655981683,30,1470,1383,641,0.4207212364,0.3958214081,0.1834573555,1405,1196,209,0.8512455516,0.1487544484,1049,0.397198031,2382,0.6817401259,671,0.1920435031,32651
Arizona,13,Maricopa County,420114,3666,2885,781,0.2130387343,0.7869612657,34.9,1336,1961,369,0.3644298963,0.5349154392,0.1006546645,1669,1462,207,0.8759736369,0.1240263631,1081,0.3627516779,2353,0.6418439716,947,0.2583196945,40817
Arizona,13,Maricopa County,420115,2850,2015,835,0.2929824561,0.7070175439,36.6,850,1349,651,0.298245614,0.4733333333,0.2284210526,1038,823,215,0.7928709056,0.2071290944,1240,0.5667276051,1959,0.6873684211,795,0.2789473684,29464
Arizona,13,Maricopa County,420116,2508,2113,395,0.1574960128,0.8425039872,57.4,451,1022,1035,0.1798245614,0.4074960128,0.4126794258,814,769,45,0.9447174447,0.0552825553,1038,0.4584805654,1909,0.7611642743,411,0.1638755981,31033
Arizona,13,Maricopa County,420202,5529,5015,514,0.0929643697,0.9070356303,52,1341,2436,1752,0.242539338,0.4405860011,0.3168746609,2217,2100,117,0.9472259811,0.0527740189,1994,0.3951644867,4298,0.7773557605,911,0.1647675891,40848
Arizona,13,Maricopa County,420206,3416,3033,374,0.1097739947,0.8902260053,70.1,438,936,2042,0.1282201405,0.2740046838,0.5977751756,773,700,73,0.9055627426,0.0944372574,1681,0.539820167,3219,0.9423302108,153,0.0447892272,34731
Arizona,13,Maricopa County,420207,2531,2443,88,0.0347688661,0.9652311339,55.3,496,1303,732,0.1959699723,0.5148162782,0.2892137495,1221,1159,62,0.9492219492,0.0507780508,1534,0.6725120561,2301,0.9091268273,153,0.0604504149,104485
Arizona,13,Maricopa County,420208,5333,4643,680,0.1277475108,0.8722524892,32.1,2046,2802,485,0.3836489781,0.525407838,0.0909431839,2815,2591,214,0.9204262877,0.0760213144,1835,0.4435581339,3415,0.640352522,1564,0.2932683293,60929
Arizona,13,Maricopa County,420209,4276,4042,175,0.0414986958,0.9585013042,58.6,887,1846,1543,0.2074368569,0.4317118803,0.3608512629,1667,1548,119,0.9286142771,0.0713857229,1752,0.4863964464,3675,0.8594480823,405,0.0947146866,52654
Arizona,13,Maricopa County,420210,5036,3975,1061,0.2106830818,0.7893169182,45.9,1451,2592,993,0.2881254964,0.5146942017,0.1971803018,2365,2175,190,0.9196617336,0.0803382664,2061,0.4897813688,3776,0.7498014297,918,0.1822875298,52366
Arizona,13,Maricopa County,420211,4161,3770,391,0.0939677962,0.9060322038,42.6,1314,2291,556,0.3157894737,0.5505888008,0.1336217255,2249,2123,126,0.9439751,0.0560249,1926,0.573384936,3637,0.8740687335,284,0.0682528238,82621
Arizona,13,Maricopa County,420212,2964,2833,131,0.044197031,0.955802969,53,626,1622,716,0.2112010796,0.5472334683,0.2415654521,1471,1441,30,0.9796057104,0.0203942896,1509,0.5781609195,2735,0.9227395412,164,0.0553306343,64432
Arizona,13,Maricopa County,420213,2441,2414,27,0.0110610406,0.9889389594,69.7,22,562,1857,0.0090126997,0.2302335109,0.7607537894,327,327,0,1,0,1887,0.7762237762,2398,0.9823842687,12,0.004916018,57788
Arizona,13,Maricopa County,420214,3559,3061,498,0.1399269458,0.8600730542,62.9,513,1411,1635,0.1441416128,0.3964596797,0.4593987075,1205,1065,140,0.8838174274,0.1161825726,1459,0.4595275591,2971,0.834785052,346,0.0972183198,29293
Arizona,13,Maricopa County,420215,1590,1464,118,0.0745891277,0.9254108723,42.9,423,924,243,0.2660377358,0.5811320755,0.1528301887,844,788,48,0.9336492891,0.0568720379,770,0.5703703704,1247,0.7842767296,230,0.1446540881,58490
Arizona,13,Maricopa County,420216,4161,3616,522,0.1261478975,0.8738521025,49.5,1016,2046,1099,0.244172074,0.4917087239,0.2641192021,1747,1517,216,0.8683457355,0.1236405266,1818,0.5213650703,3192,0.7671232877,565,0.1357846671,45353
Arizona,13,Maricopa County,420301,2150,1959,185,0.0862873134,0.9137126866,37.2,806,1113,231,0.3748837209,0.5176744186,0.1074418605,1199,1087,112,0.906588824,0.093411176,988,0.5887961859,1679,0.7809302326,242,0.1125581395,79097
Arizona,13,Maricopa County,420302,5209,4939,270,0.0518333653,0.9481666347,33.8,2097,2470,642,0.4025724707,0.474179305,0.1232482242,2356,2148,208,0.9117147708,0.0882852292,2324,0.581,4412,0.8469955846,545,0.1046266078,87813
Arizona,13,Maricopa County,420303,3801,3417,384,0.1010260458,0.8989739542,34.8,1500,1984,317,0.3946329913,0.5219679032,0.0833991055,1857,1765,92,0.9504577275,0.0495422725,1427,0.4905465796,2964,0.7797947908,533,0.1402262562,85256
Arizona,13,Maricopa County,420304,1214,1175,39,0.0321252059,0.9678747941,45.7,413,599,202,0.3401976936,0.4934102142,0.1663920923,506,465,41,0.918972332,0.081027668,592,0.6040816327,976,0.8039538715,11,0.0090609555,122000
Arizona,13,Maricopa County,420401,4496,3393,1091,0.243309545,0.756690455,28.9,1810,2396,290,0.4025800712,0.5329181495,0.0645017794,2247,1851,384,0.82376502,0.170894526,1662,0.4914251922,2277,0.5064501779,1724,0.3834519573,33067
Arizona,13,Maricopa County,420402,1909,1671,238,0.1246726035,0.8753273965,35.1,686,983,240,0.3593504453,0.5149292823,0.1257202724,853,821,32,0.9624853458,0.0375146542,919,0.58386277,1647,0.8627553693,156,0.0817181771,75500
Arizona,13,Maricopa County,420501,6650,4943,1696,0.2554601597,0.7445398403,29.5,2873,3343,434,0.4320300752,0.5027067669,0.0652631579,3426,3187,239,0.9302393462,0.0697606538,1820,0.3760330579,3099,0.4660150376,2596,0.3903759399,40007
Arizona,13,Maricopa County,420503,3706,2823,883,0.2382622774,0.7617377226,36.7,1211,2146,349,0.3267674042,0.5790609822,0.0941716136,1899,1786,113,0.9404949974,0.0595050026,945,0.3224155578,2398,0.6470588235,465,0.1254722072,43711
Arizona,13,Maricopa County,420504,3114,2708,406,0.1303789338,0.8696210662,38.6,954,1863,297,0.3063583815,0.598265896,0.0953757225,1777,1677,100,0.9437253799,0.0562746201,1335,0.5444535073,2084,0.6692357097,694,0.222864483,51071
Arizona,13,Maricopa County,420602,4850,4325,518,0.1069584968,0.8930415032,34.7,1725,2506,619,0.3556701031,0.5167010309,0.127628866,2458,2279,172,0.9271765663,0.0699755899,2008,0.5263433814,3565,0.7350515464,1097,0.226185567,73793
Arizona,13,Maricopa County,420603,3658,3322,336,0.0918534718,0.9081465282,36.1,1167,1940,551,0.3190267906,0.5303444505,0.1506287589,1896,1731,165,0.9129746835,0.0870253165,1687,0.5807228916,2629,0.7186987425,636,0.1738655003,61086
Arizona,13,Maricopa County,420604,4072,3617,455,0.1117387033,0.8882612967,42.3,1376,2005,691,0.3379174853,0.4923870334,0.1696954813,2100,2008,92,0.9561904762,0.0438095238,1752,0.5328467153,3337,0.8194990177,600,0.1473477407,60500
Arizona,13,Maricopa County,420704,5290,4700,590,0.1115311909,0.8884688091,39,1863,2691,736,0.352173913,0.5086956522,0.1391304348,2727,2502,225,0.9174917492,0.0825082508,2186,0.5270009643,4053,0.7661625709,877,0.1657844991,73429
